X_Value,Y_Value
-9815.0,-21.64075507674622
-9814.0,-21.64002736720562
-9813.0,-21.02025198912678
-9812.0,-21.352857513929866
-9811.0,-20.733082036844554
-9810.0,-20.684735081671942
-9809.0,-20.87448331507028
-9808.0,-21.159469594173995
-9807.0,-20.873027252308
-9806.0,-20.634203908511477
-9805.0,-20.633475753252196
-9804.0,-21.01369992937886
-9803.0,-20.870114532121125
-9802.0,-20.77414813289913
-9801.0,-20.630562636466333
-9800.0,-20.677453280909535
-9799.0,-21.486248637648863
-9798.0,-20.628377278104434
-9797.0,-20.62764872607733
-9796.0,-20.2935867910829
-9795.0,-20.102381949303176
-9794.0,-20.434986581682075
-9793.0,-20.481876878687327
-9792.0,-20.862100459358096
-9791.0,-20.62327637130496
-9790.0,-20.908261757376604
-9789.0,-21.09800899851693
-9788.0,-21.763946666146047
-9787.0,-21.191789045969767
-9786.0,-21.524393280836755
-9785.0,-22.23794984692901
-9784.0,-21.76103017280948
-9783.0,-21.426967591803017
-9782.0,-21.66433353247257
-9781.0,-21.758842280523933
-9780.0,-21.80573193118671
-9779.0,-22.185954865404796
-9778.0,-22.042368226026838
-9777.0,-22.80354344161577
-9776.0,-22.08852813121071
-9775.0,-22.325893723374584
-9774.0,-22.229925932384607
-9773.0,-21.753005710613227
-9772.0,-21.276085439004316
-9771.0,-21.322974641358886
-9770.0,-21.322244746239857
-9769.0,-20.797705277448237
-9768.0,-20.796975282594556
-9767.0,-19.891483333098865
-9766.0,-20.366943714666927
-9765.0,-20.84240404633784
-9764.0,-20.746435756674508
-9763.0,-20.983800750430305
-9762.0,-20.93545140854908
-9761.0,-20.744244873879445
-9760.0,-20.69589543212715
-9759.0,-20.504688797569365
-9758.0,-20.12300592257851
-9757.0,-20.027037283336515
-9756.0,-20.02630668935865
-9755.0,-20.787480807303023
-9754.0,-21.215321541923
-9753.0,-21.547924131305265
-9752.0,-22.213860004012687
-9751.0,-21.975033921941478
-9750.0,-22.021922075559267
-9749.0,-22.068810179143203
-9748.0,-22.163317280303776
-9747.0,-21.924490998080035
-9746.0,-22.590426570558655
-9745.0,-22.446838283445345
-9744.0,-21.68420232720772
-9743.0,-21.159661558980073
-9742.0,-20.920835026372867
-9741.0,-21.015341776996568
-9740.0,-20.776515144175928
-9739.0,-20.87102179456903
-9738.0,-21.156004585310146
-9737.0,-21.202892087819254
-9736.0,-21.059303349706816
-9735.0,-20.582381228107085
-9734.0,-19.914982865868616
-9733.0,-19.866632072506615
-9732.0,-19.62780503848867
-9731.0,-19.055644620949042
-9730.0,-19.435865105593404
-9729.0,-19.577990301936957
-9728.0,-19.14868687663776
-9727.0,-19.862240543972916
-9726.0,-20.14722273250523
-9725.0,-19.47982391841657
-9724.0,-19.574329815984026
-9723.0,-19.71645471091326
-9722.0,-19.382389079386122
-9721.0,-19.19118054044161
-9720.0,-19.47616242740442
-9719.0,-20.094477597408787
-9718.0,-20.046126050446066
-9717.0,-19.950155405555243
-9716.0,-19.711327567489587
-9715.0,-19.2820234886214
-9714.0,-19.233671740370625
-9713.0,-19.42341517987146
-9712.0,-19.136968092829544
-9711.0,-18.660044764950513
-9710.0,-18.802169005749526
-9709.0,-18.46810271997983
-9708.0,-18.18165543144229
-9707.0,-18.84758904489015
-9706.0,-18.180189274600462
-9705.0,-17.941360882469322
-9704.0,-18.559675297059492
-9703.0,-18.987513470743252
-9702.0,-19.367732546369076
-9701.0,-19.747951571547336
-9700.0,-20.271027689126495
-9699.0,-20.270294232431212
-9698.0,-20.507655963357557
-9697.0,-21.030731929515905
-9696.0,-21.26809355946899
-9695.0,-21.743550377017648
-9694.0,-21.933292858343666
-9693.0,-21.884940051057395
-9692.0,-22.02706338372157
-9691.0,-21.788234284898916
-9690.0,-21.882738468866453
-9689.0,-21.78676641180595
-9688.0,-22.024127637518223
-9687.0,-21.594822145994566
-9686.0,-21.355992794369126
-9685.0,-21.688591963585566
-9684.0,-21.35452441553994
-9683.0,-21.401409197842572
-9682.0,-21.305436786675223
-9681.0,-21.257083372505353
-9680.0,-21.065872764848052
-9679.0,-20.731804963694593
-9678.0,-19.92154663570291
-9677.0,-19.82557397134046
-9676.0,-19.967696494408038
-9675.0,-19.728866585849282
-9674.0,-19.490036626607836
-9673.0,-20.013111378579715
-9672.0,-19.821900365565707
-9671.0,-20.10687977803325
-9670.0,-20.39185913978312
-9669.0,-20.581600355568465
-9668.0,-21.342770092047207
-9667.0,-20.91346358730582
-9666.0,-20.912728460383168
-9665.0,-20.388183758889536
-9664.0,-20.76840091138759
-9663.0,-21.386713251201897
-9662.0,-21.624073159276065
-9661.0,-20.86143301655371
-9660.0,-20.765459489692724
-9659.0,-20.764724007255754
-9658.0,-20.763988473995934
-9657.0,-20.90611003276162
-9656.0,-20.191088683544034
-9655.0,-19.666543473953435
-9654.0,-19.570569642076276
-9653.0,-19.569833854570426
-9652.0,-19.378621825712816
-9651.0,-19.33026688882798
-9650.0,-18.90095952009759
-9649.0,-18.519271148084286
-9648.0,-18.756630344207828
-9647.0,-18.041608537030843
-9646.0,-18.65992001225881
-9645.0,-18.563945722263867
-9644.0,-18.610828524180064
-9643.0,-18.5148541322843
-9642.0,-17.895070165615373
-9641.0,-17.180048052735895
-9640.0,-18.08407350792276
-9639.0,-17.79762272164333
-9638.0,-18.320695693888776
-9637.0,-18.224720996078844
-9636.0,-18.74779386629994
-9635.0,-19.65181906644799
-9634.0,-19.84155850127607
-9633.0,-19.745583599346755
-9632.0,-20.268656265413114
-9631.0,-20.6012526899425
-9630.0,-20.886230015783198
-9629.0,-20.647397766735892
-9628.0,-20.64666070469649
-9627.0,-20.550685496322803
-9626.0,-20.788043570177404
-9625.0,-20.358734926251433
-9624.0,-20.310378612155077
-9623.0,-20.928688913593756
-9622.0,-20.832713449606228
-9621.0,-21.45102364875505
-9620.0,-21.307429034840872
-9619.0,-21.11621532214054
-9618.0,-21.54404917731184
-9617.0,-21.68616869558399
-9616.0,-22.16162149599573
-9615.0,-21.589455197585792
-9614.0,-21.25538408605958
-9613.0,-21.30226530426534
-9612.0,-21.301527423622765
-9611.0,-20.776979967932476
-9610.0,-20.681003889566533
-9609.0,-21.108837283754134
-9608.0,-21.489051579057804
-9607.0,-22.202599156421023
-9606.0,-22.582813349168216
-9605.0,-22.82017034776667
-9604.0,-23.295622533159847
-9603.0,-23.961550857719796
-9602.0,-24.008431511913784
-9601.0,-24.24578830525671
-9600.0,-24.054573618692025
-9599.0,-24.053835071258433
-9598.0,-23.38642980580415
-9597.0,-23.29045306041548
-9596.0,-23.289714358893022
-9595.0,-23.38421370122784
-9594.0,-23.573951087411004
-9593.0,-23.81130746981452
-9592.0,-23.57247332461993
-9591.0,-23.52411531848496
-9590.0,-23.52337630854351
-9589.0,-22.85597058050093
-9588.0,-22.42666003911017
-9587.0,-21.997349446267037
-9586.0,-22.044229278153058
-9585.0,-21.9006328680926
-9584.0,-21.423703073219563
-9583.0,-20.851535131620224
-9582.0,-21.08889094804752
-9581.0,-21.183389570111533
-9580.0,-20.23026909304139
-9579.0,-20.46762475492335
-9578.0,-21.181170841462727
-9577.0,-21.513764495507683
-9576.0,-20.941596193239718
-9575.0,-20.17895164893556
-9574.0,-20.082973719729086
-9573.0,-20.129852881801778
-9572.0,-19.748160563716073
-9571.0,-19.604563432129655
-9570.0,-20.508585296557328
-9569.0,-20.126892823656764
-9568.0,-20.602343156276106
-9567.0,-21.125412484882542
-9566.0,-21.267529380895635
-9565.0,-20.40964622525876
-9564.0,-20.075572541772434
-9563.0,-20.789117854237162
-9562.0,-21.55028216264393
-9561.0,-21.02573213365039
-9560.0,-21.12022967200942
-9559.0,-21.69091763485486
-9558.0,-21.594938879320537
-9557.0,-20.832293405397426
-9556.0,-20.87917168926697
-9555.0,-21.68795468330109
-9554.0,-22.496737625585986
-9553.0,-22.353139563731673
-9552.0,-22.73335097391958
-9551.0,-23.113562332331146
-9550.0,-23.208059353243033
-9549.0,-22.302556322360484
-9548.0,-23.158958001579204
-9547.0,-22.634407248033003
-9546.0,-22.157475490284252
-9545.0,-21.871019871181034
-9544.0,-22.632183247857142
-9543.0,-22.345727525065424
-9542.0,-22.249747940892046
-9541.0,-22.05853020961366
-9540.0,-22.248264807411665
-9539.0,-22.104666019991278
-9538.0,-22.38963860924818
-9537.0,-21.960325432316154
-9536.0,-22.007202679662303
-9535.0,-22.196937017944215
-9534.0,-21.76762368524804
-9533.0,-21.14783411013612
-9532.0,-21.242330197361266
-9531.0,-21.384445280247718
-9530.0,-21.383703168310184
-9529.0,-21.14486576630148
-9528.0,-21.286980693260112
-9527.0,-21.381476520605556
-9526.0,-22.142638962614416
-9525.0,-22.61808706689663
-9524.0,-23.14115416677642
-9523.0,-22.854697405101817
-9522.0,-22.90157392472084
-9521.0,-22.8055932494339
-9520.0,-22.75723156970806
-9519.0,-22.66125079029611
-9518.0,-22.04146043499843
-9517.0,-21.61214621809162
-9516.0,-22.087593853852255
-9515.0,-22.134470008937868
-9514.0,-21.80039373095837
-9513.0,-21.84726978180938
-9512.0,-21.751288637672236
-9511.0,-21.464831250918742
-9510.0,-21.13075476439689
-9509.0,-20.796678225716583
-9508.0,-21.46260163486867
-9507.0,-21.9380488013678
-9506.0,-21.65159115377624
-9505.0,-21.079419168275315
-9504.0,-20.507247130570143
-9503.0,-20.839836945413463
-9502.0,-20.41052194612944
-9501.0,-20.647873561280328
-9500.0,-20.551891790856963
-9499.0,-20.74162425389778
-9498.0,-20.26468999801265
-9497.0,-20.835374737478105
-9496.0,-21.072726091332587
-9495.0,-20.83388691670976
-9494.0,-21.35695245169567
-9493.0,-21.165732220090657
-9492.0,-21.450702412361714
-9491.0,-21.97376779040441
-9490.0,-22.54445216373335
-9489.0,-22.59132696091076
-9488.0,-22.971535039070297
-9487.0,-22.446981160107516
-9486.0,-22.160522466870344
-9485.0,-21.82644467363529
-9484.0,-22.492366828012184
-9483.0,-22.301146072848955
-9482.0,-21.39563955099352
-9481.0,-21.34727583386523
-9480.0,-21.632245397645335
-9479.0,-21.821976813753178
-9478.0,-21.916470082179533
-9477.0,-22.82048710767707
-9476.0,-22.391170747379412
-9475.0,-21.9142352869916
-9474.0,-22.15158548840916
-9473.0,-22.055602304003802
-9472.0,-21.912000019480566
-9471.0,-21.435064349115912
-9470.0,-21.67241434051964
-9469.0,-21.671669041301545
-9468.0,-22.004257022880942
-9467.0,-21.47970209477238
-9466.0,-21.621813780776122
-9465.0,-22.097258747549567
-9464.0,-22.286989376035837
-9463.0,-22.286243761463748
-9462.0,-22.523593332395464
-9461.0,-22.856180945964564
-9460.0,-23.093530411685578
-9459.0,-23.330879824787328
-9458.0,-23.47299109002243
-9457.0,-22.996054683572076
-9456.0,-22.566737272093647
-9455.0,-23.089800760339756
-9454.0,-23.51762610068206
-9453.0,-23.04068948358746
-9452.0,-23.278038528094275
-9451.0,-24.1344351389551
-9450.0,-24.13368883997017
-9449.0,-23.228180583511115
-9448.0,-22.41791036956864
-9447.0,-22.274306769561996
-9446.0,-22.65451264062473
-9445.0,-22.368051792271338
-9444.0,-21.748257557825827
-9443.0,-21.271320413469354
-9442.0,-20.98485940681164
-9441.0,-21.031731680700506
-9440.0,-21.55479437798376
-9439.0,-21.45880940341398
-9438.0,-21.029491042696108
-9437.0,-20.50493453391605
-9436.0,-20.93275892468351
-9435.0,-20.598678500703436
-9434.0,-19.883645642918857
-9433.0,-19.882898446558524
-9432.0,-19.834532149708323
-9431.0,-19.548070561882707
-9430.0,-19.404466064024707
-9429.0,-19.92752817993448
-9428.0,-20.402971195316955
-9427.0,-20.687937967305622
-9426.0,-20.639571353033975
-9425.0,-20.162633257254544
-9424.0,-20.780933203767486
-9423.0,-21.303995002087234
-9422.0,-22.06515198553774
-9421.0,-21.873927963633438
-9420.0,-21.96841817446018
-9419.0,-21.63433690372287
-9418.0,-21.58596986569783
-9417.0,-21.109031346089957
-9416.0,-21.53685467822319
-9415.0,-21.155154147802417
-9414.0,-21.154405945294435
-9413.0,-21.344133880213647
-9412.0,-21.34338557159827
-9411.0,-22.104541971819845
-9410.0,-21.722841176107064
-9409.0,-21.341140327307656
-9408.0,-21.00705847303125
-9407.0,-20.863452756125575
-9406.0,-21.481751748009785
-9405.0,-21.48100306772207
-9404.0,-21.861206715253008
-9403.0,-21.527124595355073
-9402.0,-21.05018527944741
-9401.0,-21.00181733894915
-9400.0,-20.858211250041336
-9399.0,-20.476509869857388
-9398.0,-20.1900465317212
-9397.0,-20.85596409276618
-9396.0,-21.426643505363835
-9395.0,-21.33065619807614
-9394.0,-21.18704978994127
-9393.0,-21.138681423806908
-9392.0,-21.0903130044255
-9391.0,-20.994325484168538
-9390.0,-20.46976648207418
-9389.0,-21.32615980765677
-9388.0,-21.3254102228116
-9387.0,-21.4675177275292
-9386.0,-21.895339464657233
-9385.0,-21.323161148471947
-9384.0,-21.131935159916235
-9383.0,-20.55975673707586
-9382.0,-20.320911594227045
-9381.0,-21.034447350407927
-9380.0,-20.93845924370425
-9379.0,-20.747232988392238
-9378.0,-20.98457810827192
-9377.0,-20.983827936667126
-9376.0,-21.078315806901696
-9375.0,-20.506136957061358
-9374.0,-20.314910434755657
-9373.0,-20.266541001879848
-9372.0,-20.456266753662508
-9371.0,-20.59837340437984
-9370.0,-20.454765715927092
-9369.0,-20.120681783532834
-9368.0,-19.358026369092308
-9367.0,-19.92870423450075
-9366.0,-20.166048713081967
-9365.0,-19.498631233397855
-9364.0,-19.35502322401031
-9363.0,-19.687605637290748
-9362.0,-19.92494990180106
-9361.0,-19.971817922293607
-9360.0,-19.73297160352075
-9359.0,-19.20841094547294
-9358.0,-19.68385023385492
-9357.0,-19.7307180400857
-9356.0,-19.491871507012874
-9355.0,-19.110167777484026
-9354.0,-19.966559232441973
-9353.0,-20.15628396711525
-9352.0,-20.012675314827625
-9351.0,-20.154780894617144
-9350.0,-19.820695944569476
-9349.0,-20.39137284562743
-9348.0,-20.819192550162377
-9347.0,-20.81844077245045
-9346.0,-20.86530798867255
-9345.0,-20.721698960723852
-9344.0,-21.24475654573762
-9343.0,-21.672575981799504
-9342.0,-21.052776316518962
-9341.0,-21.1948813594102
-9340.0,-21.33698634855886
-9339.0,-21.336234141098203
-9338.0,-21.4783390227329
-9337.0,-21.19187242202478
-9336.0,-21.000643862773757
-9335.0,-21.14274858306545
-9334.0,-20.85628182098549
-9333.0,-20.66505310033378
-9332.0,-20.283348135386408
-9331.0,-20.330214545181374
-9330.0,-20.80565232970905
-9329.0,-21.185851965150285
-9328.0,-20.280337261019255
-9327.0,-19.80339393159204
-9326.0,-19.850260072097097
-9325.0,-19.659030920620026
-9324.0,-19.89637314381785
-9323.0,-19.276572455966633
-9322.0,-18.942485999913877
-9321.0,-18.894113775649924
-9320.0,-18.89336054506989
-9319.0,-19.41641678435458
-9318.0,-19.368044398256256
-9317.0,-19.795862434384293
-9316.0,-19.890347083205217
-9315.0,-20.651498344709367
-9314.0,-20.888840028410872
-9313.0,-20.792848324776255
-9312.0,-20.60161847189108
-9311.0,-20.362769517364708
-9310.0,-20.74296812785413
-9309.0,-20.361261922397283
-9308.0,-20.360508043841612
-9307.0,-20.69308744455839
-9306.0,-21.168523934061728
-9305.0,-21.596341321865744
-9304.0,-20.928920560341684
-9303.0,-20.404356887575094
-9302.0,-20.54645982736579
-9301.0,-21.21237223684692
-9300.0,-21.354475068389732
-9299.0,-21.544196893413083
-9298.0,-20.924394854764397
-9297.0,-20.828402285767293
-9296.0,-20.589552519745386
-9295.0,-20.35070269954609
-9294.0,-20.34994806325492
-9293.0,-20.68252670610024
-9292.0,-20.96748624711994
-9291.0,-20.585779067256663
-9290.0,-21.061214690310198
-9289.0,-21.10807883055652
-9288.0,-20.631133392747785
-9287.0,-20.582759329255204
-9286.0,-20.77248044959284
-9285.0,-20.72410627756046
-9284.0,-20.580493956005455
-9283.0,-21.389262532537117
-9282.0,-21.721840578574255
-9281.0,-22.197275713154728
-9280.0,-21.48223460293543
-9279.0,-22.005288676478035
-9278.0,-22.004533171867998
-9277.0,-21.908539517666973
-9276.0,-21.907783904341382
-9275.0,-22.04988537950049
-9274.0,-22.477701085991654
-9273.0,-22.28646911904319
-9272.0,-21.904760907216733
-9271.0,-21.570671688597734
-9270.0,-21.712772891747825
-9269.0,-21.807254992847685
-9268.0,-21.996975134744662
-9267.0,-22.377171412667046
-9266.0,-22.04308192184313
-9265.0,-22.328039995596434
-9264.0,-22.66061706248858
-9263.0,-22.469384551081184
-9262.0,-21.992437699459664
-9261.0,-22.039300317138014
-9260.0,-21.752829546963554
-9259.0,-22.180644436545506
-9258.0,-21.941792604921663
-9257.0,-21.798178813986954
-9256.0,-22.13075544468393
-9255.0,-22.510951068431325
-9254.0,-22.843527589981203
-9253.0,-22.557056437895152
-9252.0,-21.84201380263952
-9251.0,-21.79363777944255
-9250.0,-22.36430932067535
-9249.0,-22.363552235851873
-9248.0,-22.07708081067655
-9247.0,-22.171561711806184
-9246.0,-22.075566367802345
-9245.0,-22.3129043024647
-9244.0,-21.64548027768813
-9243.0,-21.454246674415153
-9242.0,-21.405870159302562
-9241.0,-21.547969779959534
-9240.0,-21.166259822090463
-9239.0,-21.355978380923574
-9238.0,-20.87903021835374
-9237.0,-21.11636771532346
-9236.0,-21.020371824203785
-9235.0,-21.21009016403245
-9234.0,-21.066475115751935
-9233.0,-20.49428858411425
-9232.0,-20.398292473871397
-9231.0,-20.826105832632518
-9230.0,-20.77772866038771
-9229.0,-20.87220857617467
-9228.0,-21.252402722840642
-9227.0,-20.96593014799475
-9226.0,-20.86993370876993
-9225.0,-20.96441340515627
-9224.0,-21.058893046667645
-9223.0,-21.67718215710366
-9222.0,-21.10499502216866
-9221.0,-21.580426879947957
-9220.0,-21.00823963519352
-9219.0,-21.4836713831335
-9218.0,-21.340055457091296
-9217.0,-22.053582333247434
-9216.0,-21.481394868734828
-9215.0,-21.671112111162568
-9214.0,-21.432257870044516
-9213.0,-20.907689288227857
-9212.0,-21.04978731808358
-9211.0,-20.90617100722078
-9210.0,-21.143507022296152
-9209.0,-21.857033458537824
-9208.0,-21.522940792126306
-9207.0,-20.998371880194473
-9206.0,-21.092850532256165
-9205.0,-20.71113865306331
-9204.0,-20.996093385463055
-9203.0,-21.233429015159718
-9202.0,-20.851716970714726
-9201.0,-21.041433442594286
-9200.0,-20.46924509745507
-9199.0,-20.84943764957279
-9198.0,-20.896296813223167
-9197.0,-21.371727350300958
-9196.0,-20.466205451272344
-9195.0,-20.560683497079708
-9194.0,-20.65516148771303
-9193.0,-20.368687042209917
-9192.0,-20.606022065322257
-9191.0,-20.9385951284686
-9190.0,-21.03307289830559
-9189.0,-20.36564585101368
-9188.0,-20.317266367535225
-9187.0,-20.697458257383992
-9186.0,-20.88717390150234
-9185.0,-21.07688949035641
-9184.0,-21.457081214412362
-9183.0,-21.646796692707767
-9182.0,-21.21746449666115
-9181.0,-21.45479891197675
-9180.0,-21.454038033882608
-9179.0,-22.167562814749623
-9178.0,-21.88108754028202
-9177.0,-21.737469353326883
-9176.0,-21.784327301493196
-9175.0,-22.593089956199467
-9174.0,-22.878043031721333
-9173.0,-23.115377004239203
-9172.0,-23.876520445171572
-9171.0,-23.49480668784169
-9170.0,-23.065473827477582
-9169.0,-23.11233138787868
-9168.0,-23.206807940463467
-9167.0,-22.920332056650427
-9166.0,-22.633856117381846
-9165.0,-22.490237265504774
-9164.0,-22.727570739104348
-9163.0,-22.441094633408557
-9162.0,-21.77366609126445
-9161.0,-22.391951779328576
-9160.0,-22.486427888067016
-9159.0,-22.67614203651728
-9158.0,-22.389665653240677
-9157.0,-22.341284452512802
-9156.0,-22.150046053371153
-9155.0,-21.57785521771036
-9154.0,-21.52947385028221
-9153.0,-21.57633052250513
-9152.0,-21.527949043892807
-9151.0,-21.52718655729224
-9150.0,-21.95499544364567
-9149.0,-21.76375665532391
-9148.0,-21.62013685898348
-9147.0,-21.52413605461422
-9146.0,-20.904325670777425
-9145.0,-20.474991421748637
-9144.0,-20.28375235513676
-9143.0,-20.14013228045543
-9142.0,-19.61555976912306
-9141.0,-19.900511011605676
-9140.0,-19.61403362694072
-9139.0,-19.232318091308503
-9138.0,-18.89822154755599
-9137.0,-19.135553519482524
-9136.0,-19.325266388030304
-9135.0,-19.37212205795105
-9134.0,-19.847549100663144
-9133.0,-19.8467856113945
-9132.0,-19.655545875849196
-9131.0,-19.130972751159902
-9130.0,-18.36830433255451
-9129.0,-17.89135014383234
-9128.0,-17.652491137364144
-9127.0,-17.556489217901614
-9126.0,-18.460487242577397
-9125.0,-18.983532830428896
-9124.0,-19.55419741001732
-9123.0,-19.982004790856266
-9122.0,-19.933621639602165
-9121.0,-20.170952718149564
-9120.0,-20.55114088363108
-9119.0,-20.74085280270316
-9118.0,-20.64485038011746
-9117.0,-21.215514568244703
-9116.0,-20.548083462312736
-9115.0,-20.690176109930366
-9114.0,-20.070363939658776
-9113.0,-19.45055171339247
-9112.0,-19.402168002549775
-9111.0,-18.972831854739475
-9110.0,-18.87682898423703
-9109.0,-18.92368320055598
-9108.0,-19.494346884638446
-9107.0,-19.731677179331303
-9106.0,-19.77853122748142
-9105.0,-19.06348045764995
-9104.0,-19.39604867935042
-9103.0,-19.58575970209637
-9102.0,-19.87070876397275
-9101.0,-20.346133960207364
-9100.0,-20.107273386028023
-9099.0,-19.86841275571015
-9098.0,-19.962885402576774
-9097.0,-20.53354846947475
-9096.0,-20.48516386115567
-9095.0,-21.15106491094257
-9094.0,-21.388394475967996
-9093.0,-21.863819222888306
-9092.0,-21.910672485026517
-9091.0,-21.243239976658028
-9090.0,-21.2424740787249
-9089.0,-21.90837479121681
-9088.0,-22.05046592364724
-9087.0,-21.621128428386818
-9086.0,-22.096552781615685
-9085.0,-22.619596126180646
-9084.0,-23.04740131921422
-9083.0,-22.332349313087025
-9082.0,-21.855392488741092
-9081.0,-21.854626084261312
-9080.0,-21.23481200439924
-9079.0,-21.424521677715955
-9078.0,-21.138040818486807
-9077.0,-20.946797998130016
-9076.0,-20.279364645206645
-9075.0,-20.42145504542061
-9074.0,-19.99211681780917
-9073.0,-20.08658805760004
-9072.0,-19.7524878124019
-9071.0,-19.561244653632937
-9070.0,-20.131906200330395
-9069.0,-20.55971054772198
