X_Value,Y_Value
-9641,-31.28338466
-9640,-22.28264877
-9639,-28.28191283
-9638,-12.28117684
-9637,-25.2804408
-9636,-15.27970471
-9635,-11.27896857
-9634,-27.27823237
-9633,-19.27749613
-9632,-31.27675983
-9631,-11.27602348
-9630,-28.27528708
-9629,-16.27455063
-9628,-31.27381413
-9627,-19.27307758
-9626,-26.27234098
-9625,-25.27160433
-9624,-21.27086762
-9623,-14.27013087
-9622,-29.26939406
-9621,-21.2686572
-9620,-14.26792029
-9619,-29.26718333
-9618,-11.26644632
-9617,-22.26570926
-9616,-21.26497215
-9615,-22.26423498
-9614,-16.26349777
-9613,-13.2627605
-9612,-21.26202318
-9611,-26.26128582
-9610,-23.2605484
-9609,-12.25981093
-9608,-12.2590734
-9607,-27.25833583
-9606,-30.25759821
-9605,-14.25686053
-9604,-28.2561228
-9603,-20.25538503
-9602,-20.2546472
-9601,-27.25390932
-9600,-19.25317138
-9599,-25.2524334
-9598,-16.25169537
-9597,-22.25095728
-9596,-22.25021914
-9595,-29.24948096
-9594,-23.24874272
-9593,-17.24800443
-9592,-14.24726608
-9591,-28.24652769
-9590,-28.24578925
-9589,-21.24505075
-9588,-21.2443122
-9587,-27.2435736
-9586,-23.24283495
-9585,-24.24209625
-9584,-14.2413575
-9583,-18.2406187
-9582,-13.23987984
-9581,-11.23914093
-9580,-31.23840198
-9579,-21.23766297
-9578,-16.2369239
-9577,-11.23618479
-9576,-24.23544563
-9575,-18.23470641
-9574,-22.23396715
-9573,-27.23322783
-9572,-13.23248846
-9571,-25.23174904
-9570,-30.23100956
-9569,-11.23027004
-9568,-23.22953046
-9567,-31.22879083
-9566,-17.22805115
-9565,-17.22731142
-9564,-26.22657164
-9563,-27.22583181
-9562,-23.22509192
-9561,-11.22435199
-9560,-29.223612
-9559,-12.22287196
-9558,-28.22213187
-9557,-24.22139172
-9556,-28.22065153
-9555,-11.21991128
-9554,-24.21917098
-9553,-30.21843063
-9552,-15.21769023
-9551,-27.21694978
-9550,-13.21620927
-9549,-21.21546872
-9548,-25.21472811
-9547,-17.21398745
-9546,-26.21324673
-9545,-24.21250597
-9544,-11.21176516
-9543,-14.21102429
-9542,-21.21028337
-9541,-26.2095424
-9540,-23.20880138
-9539,-27.2080603
-9538,-12.20731918
-9537,-12.206578
-9536,-16.20583677
-9535,-13.20509549
-9534,-11.20435415
-9533,-16.20361277
-9532,-15.20287133
-9531,-29.20212984
-9530,-29.2013883
-9529,-23.20064671
-9528,-28.19990507
-9527,-11.19916337
-9526,-25.19842162
-9525,-13.19767982
-9524,-20.19693797
-9523,-20.19619607
-9522,-17.19545411
-9521,-24.1947121
-9520,-29.19397004
-9519,-13.19322793
-9518,-19.19248577
-9517,-17.19174355
-9516,-30.19100128
-9515,-28.19025896
-9514,-23.18951659
-9513,-29.18877417
-9512,-22.18803169
-9511,-23.18728916
-9510,-20.18654658
-9509,-13.18580395
-9508,-23.18506127
-9507,-23.18431853
-9506,-13.18357574
-9505,-25.1828329
-9504,-19.18209001
-9503,-28.18134707
-9502,-12.18060407
-9501,-25.17986102
-9500,-21.17911792
-9499,-16.17837477
-9498,-28.17763156
-9497,-24.17688831
-9496,-14.176145
-9495,-24.17540163
-9494,-26.17465822
-9493,-17.17391475
-9492,-15.17317124
-9491,-26.17242767
-9490,-22.17168404
-9489,-19.17094037
-9488,-14.17019664
-9487,-31.16945286
-9486,-14.16870903
-9485,-30.16796515
-9484,-18.16722121
-9483,-13.16647722
-9482,-15.16573318
-9481,-19.16498909
-9480,-19.16424494
-9479,-11.16350074
-9478,-17.16275649
-9477,-18.16201219
-9476,-17.16126783
-9475,-23.16052343
-9474,-14.15977897
-9473,-26.15903446
-9472,-31.15828989
-9471,-14.15754527
-9470,-17.1568006
-9469,-12.15605588
-9468,-27.15531111
-9467,-23.15456628
-9466,-11.1538214
-9465,-14.15307647
-9464,-23.15233149
-9463,-26.15158645
-9462,-29.15084136
-9461,-18.15009622
-9460,-13.14935103
-9459,-29.14860578
-9458,-21.14786048
-9457,-19.14711513
-9456,-11.14636972
-9455,-11.14562427
-9454,-11.14487876
-9453,-14.1441332
-9452,-23.14338758
-9451,-28.14264192
-9450,-29.1418962
-9449,-25.14115042
-9448,-11.1404046
-9447,-26.13965872
-9446,-31.13891279
-9445,-27.13816681
-9444,-18.13742077
-9443,-14.13667469
-9442,-21.13592854
-9441,-23.13518235
-9440,-12.13443611
-9439,-14.13368981
-9438,-27.13294345
-9437,-20.13219705
-9436,-25.13145059
-9435,-19.13070408
-9434,-18.12995752
-9433,-21.12921091
-9432,-30.12846424
-9431,-17.12771752
-9430,-21.12697074
-9429,-18.12622392
-9428,-15.12547704
-9427,-19.12473011
-9426,-29.12398312
-9425,-16.12323608
-9424,-22.12248899
-9423,-12.12174185
-9422,-18.12099465
-9421,-11.1202474
-9420,-15.1195001
-9419,-11.11875275
-9418,-22.11800534
-9417,-31.11725788
-9416,-30.11651037
-9415,-21.1157628
-9414,-22.11501518
-9413,-18.11426751
-9412,-13.11351978
-9411,-18.112772
-9410,-21.11202417
-9409,-30.11127629
-9408,-15.11052835
-9407,-21.10978036
-9406,-30.10903232
-9405,-29.10828422
-9404,-12.10753607
-9403,-28.10678787
-9402,-11.10603961
-9401,-29.10529131
-9400,-12.10454294
-9399,-18.10379453
-9398,-20.10304606
-9397,-20.10229754
-9396,-27.10154897
-9395,-27.10080034
-9394,-24.10005166
-9393,-20.09930293
-9392,-23.09855414
-9391,-31.0978053
-9390,-27.09705641
-9389,-11.09630746
-9388,-13.09555846
-9387,-14.09480941
-9386,-25.09406031
-9385,-14.09331115
-9384,-27.09256194
-9383,-22.09181267
-9382,-11.09106335
-9381,-28.09031398
-9380,-28.08956456
-9379,-24.08881508
-9378,-16.08806555
-9377,-18.08731596
-9376,-21.08656632
-9375,-19.08581663
-9374,-26.08506689
-9373,-19.08431709
-9372,-25.08356724
-9371,-30.08281733
-9370,-16.08206738
-9369,-21.08131737
-9368,-15.0805673
-9367,-12.07981718
-9366,-21.07906701
-9365,-29.07831679
-9364,-28.07756651
-9363,-27.07681618
-9362,-13.07606579
-9361,-14.07531535
-9360,-20.07456486
-9359,-31.07381432
-9358,-14.07306372
-9357,-12.07231306
-9356,-27.07156236
-9355,-29.0708116
-9354,-16.07006079
-9353,-27.06930992
-9352,-24.068559
-9351,-11.06780803
-9350,-20.067057
-9349,-20.06630592
-9348,-18.06555478
-9347,-15.0648036
-9346,-19.06405236
-9345,-26.06330106
-9344,-28.06254971
-9343,-15.06179831
-9342,-22.06104686
-9341,-25.06029535
-9340,-12.05954378
-9339,-14.05879217
-9338,-24.0580405
-9337,-27.05728877
-9336,-11.05653699
-9335,-22.05578516
-9334,-20.05503328
-9333,-13.05428134
-9332,-20.05352935
-9331,-17.0527773
-9330,-15.0520252
-9329,-22.05127305
-9328,-30.05052084
-9327,-31.04976858
-9326,-20.04901627
-9325,-21.0482639
-9324,-17.04751147
-9323,-25.046759
-9322,-29.04600647
-9321,-23.04525388
-9320,-17.04450125
-9319,-12.04374856
-9318,-24.04299581
-9317,-23.04224301
-9316,-15.04149016
-9315,-21.04073725
-9314,-17.03998429
-9313,-29.03923127
-9312,-13.03847821
-9311,-25.03772508
-9310,-20.03697191
-9309,-31.03621868
-9308,-17.03546539
-9307,-18.03471205
-9306,-23.03395866
-9305,-29.03320522
-9304,-20.03245172
-9303,-25.03169816
-9302,-23.03094455
-9301,-21.03019089
-9300,-15.02943717
-9299,-16.0286834
-9298,-30.02792958
-9297,-22.0271757
-9296,-29.02642177
-9295,-30.02566778
-9294,-29.02491374
-9293,-12.02415965
-9292,-16.0234055
-9291,-23.0226513
-9290,-13.02189704
-9289,-15.02114273
-9288,-19.02038836
-9287,-31.01963394
-9286,-13.01887947
-9285,-18.01812494
-9284,-13.01737036
-9283,-19.01661572
-9282,-17.01586103
-9281,-24.01510629
-9280,-22.01435149
-9279,-24.01359664
-9278,-23.01284173
-9277,-11.01208677
-9276,-22.01133175
-9275,-18.01057668
-9274,-28.00982156
-9273,-12.00906638
-9272,-17.00831115
-9271,-19.00755586
-9270,-20.00680052
-9269,-31.00604512
-9268,-25.00528967
-9267,-17.00453417
-9266,-11.00377861
-9265,-28.003023
-9264,-20.00226733
-9263,-17.00151161
-9262,-26.00075583
-9261,-27
-9260,-21.99924411
-9259,-15.99848818
-9258,-14.99773218
-9257,-15.99697613
-9256,-15.99622003
-9255,-30.99546387
-9254,-18.99470766
-9253,-11.99395139
-9252,-15.99319507
-9251,-22.9924387
-9250,-24.99168227
-9249,-30.99092578
-9248,-20.99016925
-9247,-12.98941265
-9246,-30.988656
-9245,-13.9878993
-9244,-25.98714255
-9243,-20.98638573
-9242,-29.98562887
-9241,-24.98487195
-9240,-18.98411497
-9239,-26.98335794
-9238,-18.98260086
-9237,-11.98184372
-9236,-10.98108652
-9235,-18.98032927
-9234,-26.97957197
-9233,-10.97881461
-9232,-20.9780572
-9231,-27.97729973
-9230,-23.97654221
-9229,-11.97578463
-9228,-27.975027
-9227,-23.97426932
-9226,-18.97351158
-9225,-17.97275378
-9224,-25.97199593
-9223,-21.97123802
-9222,-18.97048006
-9221,-22.96972205
-9220,-18.96896398
-9219,-13.96820586
-9218,-13.96744768
-9217,-18.96668944
-9216,-24.96593115
-9215,-13.96517281
-9214,-12.96441441
-9213,-16.96365596
-9212,-30.96289745
-9211,-12.96213889
-9210,-19.96138027
-9209,-16.96062159
-9208,-26.95986287
-9207,-17.95910408
-9206,-15.95834525
-9205,-14.95758635
-9204,-12.9568274
-9203,-29.9560684
-9202,-29.95530934
-9201,-14.95455023
-9200,-27.95379106
-9199,-15.95303184
-9198,-17.95227256
-9197,-18.95151323
-9196,-27.95075384
-9195,-27.9499944
-9194,-27.9492349
-9193,-22.94847535
-9192,-28.94771574
-9191,-17.94695608
-9190,-24.94619636
-9189,-22.94543658
-9188,-15.94467676
-9187,-24.94391687
-9186,-22.94315693
-9185,-16.94239694
-9184,-20.94163689
-9183,-28.94087679
-9182,-23.94011663
-9181,-20.93935641
-9180,-15.93859614
-9179,-10.93783582
-9178,-26.93707544
-9177,-29.936315
-9176,-11.93555451
-9175,-29.93479396
-9174,-21.93403336
-9173,-20.9332727
-9172,-22.93251199
-9171,-27.93175122
-9170,-15.9309904
-9169,-12.93022952
-9168,-23.92946859
-9167,-30.9287076
-9166,-15.92794656
-9165,-10.92718546
-9164,-19.9264243
-9163,-28.92566309
-9162,-26.92490183
-9161,-14.92414051
-9160,-10.92337913
-9159,-19.9226177
-9158,-13.92185621
-9157,-16.92109467
-9156,-26.92033307
-9155,-21.91957142
-9154,-25.91880971
-9153,-18.91804795
-9152,-23.91728613
-9151,-28.91652425
-9150,-19.91576232
-9149,-14.91500033
-9148,-14.91423829
-9147,-21.9134762
-9146,-16.91271404
-9145,-21.91195183
-9144,-23.91118957
-9143,-24.91042725
-9142,-24.90966488
-9141,-12.90890244
-9140,-26.90813996
-9139,-27.90737742
-9138,-30.90661482
-9137,-25.90585216
-9136,-17.90508946
-9135,-16.90432669
-9134,-12.90356387
-9133,-26.902801
-9132,-18.90203806
-9131,-14.90127508
-9130,-20.90051203
-9129,-10.89974893
-9128,-24.89898578
-9127,-21.89822257
-9126,-24.8974593
-9125,-28.89669598
-9124,-19.8959326
-9123,-23.89516917
-9122,-12.89440568
-9121,-25.89364214
-9120,-20.89287854
-9119,-13.89211488
-9118,-24.89135117
-9117,-16.8905874
-9116,-19.88982358
-9115,-29.8890597
-9114,-12.88829576
-9113,-23.88753177
-9112,-10.88676772
-9111,-25.88600362
-9110,-19.88523946
-9109,-22.88447524
-9108,-28.88371097
-9107,-23.88294664
-9106,-13.88218226
-9105,-22.88141782
-9104,-20.88065333
-9103,-19.87988878
-9102,-25.87912417
-9101,-26.87835951
-9100,-17.87759479
-9099,-11.87683001
-9098,-27.87606518
-9097,-30.87530029
-9096,-19.87453535
-9095,-26.87377035
-9094,-21.8730053
-9093,-17.87224018
-9092,-27.87147502
-9091,-30.87070979
-9090,-17.86994451
-9089,-19.86917918
-9088,-13.86841379
-9087,-17.86764834
-9086,-17.86688283
-9085,-17.86611727
-9084,-28.86535166
-9083,-12.86458598
-9082,-25.86382025
-9081,-27.86305447
-9080,-19.86228863
-9079,-23.86152273
-9078,-12.86075677
-9077,-29.85999076
-9076,-10.8592247
-9075,-19.85845858
-9074,-27.8576924
-9073,-21.85692616
-9072,-22.85615987
-9071,-21.85539352
-9070,-25.85462712
-9069,-18.85386066
-9068,-10.85309414
-9067,-18.85232757
-9066,-14.85156094
-9065,-14.85079425
-9064,-15.85002751
-9063,-21.84926071
-9062,-13.84849385
-9061,-28.84772694
-9060,-26.84695997
-9059,-26.84619295
-9058,-20.84542587
-9057,-16.84465873
-9056,-12.84389154
-9055,-13.84312429
-9054,-14.84235698
-9053,-16.84158962
-9052,-19.8408222
-9051,-21.84005472
-9050,-27.83928719
-9049,-25.8385196
-9048,-26.83775195
-9047,-29.83698425
-9046,-19.83621649
-9045,-17.83544867
-9044,-29.8346808
-9043,-13.83391287
-9042,-13.83314489
-9041,-25.83237684
-9040,-28.83160875
-9039,-18.83084059
-9038,-14.83007238
-9037,-23.82930411
-9036,-11.82853578
-9035,-22.8277674
-9034,-29.82699896
-9033,-17.82623047
-9032,-13.82546192
-9031,-10.82469331
-9030,-17.82392464
-9029,-25.82315592
-9028,-19.82238714
-9027,-12.8216183
-9026,-12.82084941
-9025,-13.82008046
-9024,-25.81931145
-9023,-29.81854239
-9022,-25.81777327
-9021,-30.81700409
-9020,-12.81623486
-9019,-18.81546557
-9018,-16.81469622
-9017,-22.81392682
-9016,-29.81315736
-9015,-20.81238784
-9014,-16.81161826
-9013,-21.81084863
-9012,-26.81007894
-9011,-27.8093092
-9010,-16.80853939
-9009,-16.80776953
-9008,-17.80699962
-9007,-15.80622964
-9006,-26.80545961
-9005,-21.80468952
-9004,-16.80391938
-9003,-22.80314918
-9002,-15.80237892
-9001,-18.8016086
-9000,-10.80083823
-8999,-17.8000678
-8998,-24.79929731
-8997,-21.79852677
-8996,-26.79775617
-8995,-17.79698551
-8994,-19.79621479
-8993,-25.79544402
-8992,-18.79467319
-8991,-30.79390231
-8990,-16.79313136
-8989,-23.79236036
-8988,-23.7915893
-8987,-18.79081819
-8986,-24.79004701
-8985,-17.78927578
-8984,-23.7885045
-8983,-19.78773315
-8982,-14.78696175
-8981,-30.78619029
-8980,-26.78541877
-8979,-23.7846472
-8978,-30.78387557
-8977,-22.78310388
-8976,-18.78233214
-8975,-29.78156033
-8974,-17.78078847
-8973,-10.78001656
-8972,-20.77924458
-8971,-14.77847255
-8970,-16.77770046
-8969,-24.77692831
-8968,-15.77615611
-8967,-10.77538385
-8966,-30.77461153
-8965,-20.77383915
-8964,-21.77306672
-8963,-25.77229423
-8962,-25.77152168
-8961,-17.77074907
-8960,-16.76997641
-8959,-19.76920369
-8958,-19.76843091
-8957,-22.76765807
-8956,-11.76688518
-8955,-29.76611223
-8954,-27.76533922
-8953,-15.76456615
-8952,-23.76379303
-8951,-20.76301984
-8950,-27.76224661
-8949,-20.76147331
-8948,-17.76069995
-8947,-19.75992654
-8946,-16.75915307
-8945,-23.75837954
-8944,-28.75760596
-8943,-13.75683232
-8942,-28.75605862
-8941,-13.75528486
-8940,-12.75451104
-8939,-20.75373717
-8938,-10.75296324
-8937,-22.75218925
-8936,-23.7514152
-8935,-22.7506411
-8934,-20.74986694
-8933,-15.74909272
-8932,-27.74831844
-8931,-10.7475441
-8930,-21.74676971
-8929,-16.74599526
-8928,-28.74522075
-8927,-28.74444618
-8926,-20.74367156
-8925,-17.74289688
-8924,-22.74212214
-8923,-20.74134734
-8922,-12.74057248
-8921,-12.73979757
-8920,-11.7390226
-8919,-24.73824757
-8918,-24.73747248
-8917,-11.73669733
-8916,-19.73592213
-8915,-16.73514687
-8914,-24.73437155
-8913,-25.73359617
-8912,-13.73282074
-8911,-18.73204524
-8910,-24.73126969
-8909,-30.73049408
-8908,-13.72971841
-8907,-22.72894269
-8906,-21.7281669
-8905,-16.72739106
-8904,-16.72661516
-8903,-14.7258392
-8902,-22.72506319
-8901,-19.72428711
-8900,-11.72351098
-8899,-30.72273479
-8898,-18.72195854
-8897,-17.72118223
-8896,-22.72040587
-8895,-18.71962945
-8894,-18.71885296
-8893,-30.71807643
-8892,-25.71729983
-8891,-26.71652317
-8890,-12.71574646
-8889,-24.71496968
-8888,-22.71419285
-8887,-12.71341596
-8886,-14.71263902
-8885,-16.71186201
-8884,-28.71108495
-8883,-30.71030783
-8882,-23.70953065
-8881,-29.70875341
-8880,-29.70797611
-8879,-25.70719875
-8878,-28.70642134
-8877,-25.70564387
-8876,-12.70486634
-8875,-26.70408875
-8874,-28.7033111
-8873,-13.70253339
-8872,-12.70175563
-8871,-30.70097781
-8870,-14.70019992
-8869,-16.69942199
-8868,-23.69864399
-8867,-13.69786593
-8866,-27.69708781
-8865,-21.69630964
-8864,-15.69553141
-8863,-20.69475312
-8862,-18.69397477
-8861,-22.69319636
-8860,-18.69241789
-8859,-17.69163937
-8858,-20.69086079
-8857,-24.69008214
-8856,-23.68930344
-8855,-15.68852468
-8854,-23.68774586
-8853,-10.68696699
-8852,-26.68618805
-8851,-29.68540906
-8850,-13.68463001
-8849,-26.68385089
-8848,-11.68307172
-8847,-26.6822925
-8846,-26.68151321
-8845,-28.68073386
-8844,-30.67995446
-8843,-25.67917499
-8842,-17.67839547
-8841,-23.67761589
-8840,-26.67683625
-8839,-25.67605655
-8838,-29.67527679
-8837,-21.67449698
-8836,-10.6737171
-8835,-29.67293717
-8834,-26.67215717
-8833,-24.67137712
-8832,-16.67059701
-8831,-19.66981684
-8830,-14.66903661
-8829,-19.66825632
-8828,-14.66747598
-8827,-26.66669557
-8826,-14.66591511
-8825,-24.66513458
-8824,-10.664354
-8823,-16.66357336
-8822,-10.66279266
-8821,-13.6620119
-8820,-30.66123108
-8819,-15.66045021
-8818,-20.65966927
-8817,-25.65888827
-8816,-23.65810722
-8815,-29.65732611
-8814,-29.65654493
-8813,-13.6557637
-8812,-26.65498241
-8811,-22.65420106
-8810,-17.65341965
-8809,-24.65263818
-8808,-19.65185666
-8807,-22.65107507
-8806,-20.65029343
-8805,-28.64951172
-8804,-29.64872996
-8803,-26.64794813
-8802,-26.64716625
-8801,-28.64638431
-8800,-29.64560231
-8799,-15.64482025
-8798,-13.64403813
-8797,-19.64325595
-8796,-17.64247371
-8795,-28.64169142
-8794,-13.64090906
-8793,-17.64012664
-8792,-22.63934417
-8791,-17.63856163
-8790,-29.63777904
-8789,-13.63699639
-8788,-29.63621368
-8787,-27.6354309
-8786,-14.63464807
-8785,-19.63386518
-8784,-19.63308223
-8783,-16.63229922
-8782,-17.63151615
-8781,-30.63073303
-8780,-13.62994984
-8779,-12.62916659
-8778,-12.62838328
-8777,-12.62759992
-8776,-10.62681649
-8775,-16.62603301
-8774,-10.62524946
-8773,-23.62446586
-8772,-14.62368219
-8771,-22.62289847
-8770,-17.62211469
-8769,-21.62133084
-8768,-26.62054694
-8767,-28.61976298
-8766,-16.61897896
-8765,-14.61819488
-8764,-15.61741074
-8763,-28.61662654
-8762,-12.61584228
-8761,-25.61505796
-8760,-24.61427358
-8759,-25.61348914
-8758,-13.61270464
-8757,-19.61192008
-8756,-14.61113546
-8755,-19.61035079
-8754,-16.60956605
-8753,-20.60878125
-8752,-30.60799639
-8751,-16.60721148
-8750,-28.6064265
-8749,-25.60564146
-8748,-18.60485637
-8747,-25.60407121
-8746,-21.60328599
-8745,-21.60250072
-8744,-29.60171538
-8743,-22.60092999
-8742,-12.60014453
-8741,-28.59935901
-8740,-30.59857344
-8739,-26.5977878
-8738,-29.59700211
-8737,-15.59621635
-8736,-27.59543054
-8735,-15.59464466
-8734,-24.59385873
-8733,-12.59307273
-8732,-16.59228668
-8731,-21.59150056
-8730,-28.59071439
-8729,-14.58992815
